Tipo de Comprobante	Codigo Unidad de Negocio	Descripción unidad de negocio	num_doc	tipo_doc	mes	año	Fecha contable	UF	fecha pago factura	RUT proveedor	Razon Social Proveedor	exento_detalle	exento_detalle_uf	afecto_detalle	afecto_detalle_uf	iva_detalle	total_por_documento	concepto1_codigo	concepto1	centro_de_costo	observaciones	Glosa encabezado comprobante	Glosa detalle comprobante	cuenta_contable
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				262132	6.587782098448805					901	901			Centralizacion Remuneraciones Febrero 2026	Mutual	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				317859	7.988287694866857					901	901			Centralizacion Remuneraciones Febrero 2026	Seguro Invalidez y Sobrevivencia	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				346258	8.701998435310022					901	901			Centralizacion Remuneraciones Febrero 2026	Seguro de Cesantia CI	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				216168	5.432635773799007					901	901			Centralizacion Remuneraciones Febrero 2026	Seguro de Cesantia Solidario	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				20639	0.518689952885893					901	901			Centralizacion Remuneraciones Febrero 2026	Aporte AFP Empleador	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				185760	4.668435759876131					901	901			Centralizacion Remuneraciones Febrero 2026	Aporte FAPP Compensación Expectativa de Vida	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				8687073	218.3195641788029					901	901			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				213354	5.361915606764708					901	901			Centralizacion Remuneraciones Febrero 2026	Gratificación	4-2-01-105
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				166667	4.188599175232963					901	901			Centralizacion Remuneraciones Febrero 2026	Colacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				166667	4.188599175232963					901	901			Centralizacion Remuneraciones Febrero 2026	Movilizacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				15815021	397.4559085895348					901	901			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				213354	5.361915606764708					901	901			Centralizacion Remuneraciones Febrero 2026	Gratificación	4-2-01-105
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				200000	5.02630895766164					901	901			Centralizacion Remuneraciones Febrero 2026	Colacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				200000	5.02630895766164					901	901			Centralizacion Remuneraciones Febrero 2026	Movilizacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				4352868	109.3942970995935					901	901			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				213354	5.361915606764708					901	901			Centralizacion Remuneraciones Febrero 2026	Gratificación	4-2-01-105
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				100000	2.51315447883082					901	901			Centralizacion Remuneraciones Febrero 2026	Colacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				100000	2.51315447883082					901	901			Centralizacion Remuneraciones Febrero 2026	Movilizacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				3288983	82.65722357248427					901	901			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				213354	5.361915606764708					901	901			Centralizacion Remuneraciones Febrero 2026	Gratificación	4-2-01-105
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				80000	2.010523583064656					901	901			Centralizacion Remuneraciones Febrero 2026	Colacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				80000	2.010523583064656					901	901			Centralizacion Remuneraciones Febrero 2026	Movilizacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				6403714	160.9352252025163					901	901			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	4-2-01-001
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				213354	5.361915606764708					901	901			Centralizacion Remuneraciones Febrero 2026	Gratificación	4-2-01-105
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				86667	2.178075592168307					901	901			Centralizacion Remuneraciones Febrero 2026	Colacion	4-2-01-106
T-573	01	OF. CENTRAL ICEMM			2	2026	2026-02-28	39790.63				86667	2.178075592168307					901	901			Centralizacion Remuneraciones Febrero 2026	Movilizacion	4-2-01-106
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				5732749	144.072838253629					201	201			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					201	201			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				100000	2.51315447883082					201	201			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				100000	2.51315447883082					201	201			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				100000	2.51315447883082					201	201			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				2153964	54.13244273840349					201	201			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					201	201			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				100000	2.51315447883082					201	201			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				100000	2.51315447883082					201	201			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				50000	1.25657723941541					201	201			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				2348058	59.01032479254538					201	201			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					201	201			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				83333	2.094287021844087					201	201			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				83333	2.094287021844087					201	201			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				83333	2.094287021844087					201	201			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				3518718	88.43081901442626					201	201			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					201	201			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				90000	2.261839030947738					201	201			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				90000	2.261839030947738					201	201			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				1559699	39.19764527477952					202	202			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					202	202			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					202	202			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					202	202			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				50000	1.25657723941541					202	202			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				1240807	31.18339669414634					203	203			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					203	203			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					203	203			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					203	203			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				50000	1.25657723941541					203	203			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				1207877	30.35581492426735					204	204			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				127453	3.203090777904245					204	204			Centralizacion Remuneraciones Febrero 2026	Bono Trato	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					204	204			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				18900	0.474986196499025					204	204			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				18900	0.474986196499025					204	204			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				90000	2.261839030947738					204	204			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				370225	9.304326169251404					204	204			Centralizacion Remuneraciones Febrero 2026	Mutual	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				448932	11.28235466490478					204	204			Centralizacion Remuneraciones Febrero 2026	Seguro Invalidez y Sobrevivencia	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				702338	17.65083890353081					204	204			Centralizacion Remuneraciones Febrero 2026	Seguro de Cesantia CI	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				146447	3.680439339613371					204	204			Centralizacion Remuneraciones Febrero 2026	Seguro de Cesantia Solidario	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				29151	0.7326096621239724					204	204			Centralizacion Remuneraciones Febrero 2026	Aporte AFP Empleador	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				262362	6.593562353750117					204	204			Centralizacion Remuneraciones Febrero 2026	Aporte FAPP Compensación Expectativa de Vida	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				1322583	33.23855390075503					204	204			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					204	204			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				18900	0.474986196499025					204	204			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				18900	0.474986196499025					204	204			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				45000	1.130919515473869					204	204			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				981046	24.65520148839061					204	204			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				213354	5.361915606764708					204	204			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				18900	0.474986196499025					204	204			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				18900	0.474986196499025					204	204			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				45000	1.130919515473869					204	204			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				566445	14.23563788761324					205	205			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				141611	3.558903189017113					205	205			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				13300	0.3342495456844991					205	205			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				13300	0.3342495456844991					205	205			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				28500	0.7162490264667838					205	205			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				539000	13.54590264089812					205	205			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				15274	0.3838592150966195					205	205			Centralizacion Remuneraciones Febrero 2026	Bono Calidad y Productividad	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				42767	1.074800775961577					205	205			Centralizacion Remuneraciones Febrero 2026	Bono Responsabilidad y Compromiso	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12218	0.3070572142235496					205	205			Centralizacion Remuneraciones Febrero 2026	Bono Seguridad y Prevención	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				152315	3.827911244431164					205	205			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					205	205			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					205	205			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				45000	1.130919515473869					205	205			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				539000	13.54590264089812					206	206			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				30589	0.7687488235295596					206	206			Centralizacion Remuneraciones Febrero 2026	Bono Responsabilidad y Compromiso	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				142397	3.578656583220723					206	206			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					206	206			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				12000	0.3015785374596984					206	206			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				45000	1.130919515473869					206	206			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				485100	12.19131237680831					206	206			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				64312	1.616259908425677					206	206			Centralizacion Remuneraciones Febrero 2026	Horas Extras 50%	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				16551	0.4159521977912891					206	206			Centralizacion Remuneraciones Febrero 2026	Bono Responsabilidad y Compromiso	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				141491	3.555887403642516					206	206			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				10800	0.2714206837137286					206	206			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				10800	0.2714206837137286					206	206			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				40500	1.017827563926482					206	206			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				521033	13.09436417568659					206	206			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				29323	0.7369322878275614					206	206			Centralizacion Remuneraciones Febrero 2026	Bono Responsabilidad y Compromiso	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				137589	3.457824115878537					206	206			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				11600	0.2915259195443751					206	206			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				11600	0.2915259195443751					206	206			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				43500	1.093222198291407					206	206			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				305433	7.676003119327339					206	206			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				76358	1.918994496945638					206	206			Centralizacion Remuneraciones Febrero 2026	Gratificación	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				6800	0.1708945045604958					206	206			Centralizacion Remuneraciones Febrero 2026	Colacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				6800	0.1708945045604958					206	206			Centralizacion Remuneraciones Febrero 2026	Movilizacion	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				25500	0.6408543921018591					206	206			Centralizacion Remuneraciones Febrero 2026	Viatico	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				539000	13.54590264089812					206	206			Centralizacion Remuneraciones Febrero 2026	Sueldo Base	1-2-01-002
T-573	02	LA QUEBRADA			2	2026	2026-02-28	39790.63				30332	0.7622900165189644					206	206			Centralizacion Remuneraciones Febrero 2026	Bono Responsabilidad y Compromiso	1-2-01-002
